12;01;071;004;002B;SUMATERA UTARA;NIAS;SOGAEADU;HILIMBANA;1201071004002B
12;01;071;005;001B;SUMATERA UTARA;NIAS;SOGAEADU;SAETAGARAMBA;1201071005001B
12;01;071;005;002B;SUMATERA UTARA;NIAS;SOGAEADU;SAETAGARAMBA;1201071005002B
12;01;071;006;001B;SUMATERA UTARA;NIAS;SOGAEADU;SOGAEADU;1201071006001B
12;01;071;006;002B;SUMATERA UTARA;NIAS;SOGAEADU;SOGAEADU;1201071006002B
12;01;071;007;001B;SUMATERA UTARA;NIAS;SOGAEADU;BARUZO;1201071007001B
12;01;071;007;002B;SUMATERA UTARA;NIAS;SOGAEADU;BARUZO;1201071007002B
12;01;071;008;001B;SUMATERA UTARA;NIAS;SOGAEADU;TULUMBAHO;1201071008001B
12;01;071;008;003B;SUMATERA UTARA;NIAS;SOGAEADU;TULUMBAHO;1201071008003B
12;01;071;008;004B;SUMATERA UTARA;NIAS;SOGAEADU;TULUMBAHO;1201071008004B
12;01;071;009;001B;SUMATERA UTARA;NIAS;SOGAEADU;SIHAREO SOGAEADU;1201071009001B
12;01;071;009;002B;SUMATERA UTARA;NIAS;SOGAEADU;SIHAREO SOGAEADU;1201071009002B
12;01;071;010;001B;SUMATERA UTARA;NIAS;SOGAEADU;WEA-WEA;1201071010001B
12;01;071;011;001B;SUMATERA UTARA;NIAS;SOGAEADU;SISARAHILI SOGEADU;1201071011001B
12;01;071;011;002B;SUMATERA UTARA;NIAS;SOGAEADU;SISARAHILI SOGEADU;1201071011002B
12;01;071;011;005B;SUMATERA UTARA;NIAS;SOGAEADU;SISARAHILI SOGEADU;1201071011005B
12;01;081;001;001B;SUMATERA UTARA;NIAS;MA U;BALODANO;1201081001001B
12;01;081;002;001B;SUMATERA UTARA;NIAS;MA U;LEWUOGURU II;1201081002001B
12;01;081;003;001B;SUMATERA UTARA;NIAS;MA U;SISARAHILI MA U;1201081003001B
12;01;081;003;002B;SUMATERA UTARA;NIAS;MA U;SISARAHILI MA U;1201081003002B
12;01;081;003;003B;SUMATERA UTARA;NIAS;MA U;SISARAHILI MA U;1201081003003B
12;01;081;003;004B;SUMATERA UTARA;NIAS;MA U;SISARAHILI MA U;1201081003004B
12;01;081;004;002B;SUMATERA UTARA;NIAS;MA U;SIHAREO III;1201081004002B
12;01;081;005;001B;SUMATERA UTARA;NIAS;MA U;DEKHA;1201081005001B
12;01;081;005;002B;SUMATERA UTARA;NIAS;MA U;DEKHA;1201081005002B
12;01;081;006;001B;SUMATERA UTARA;NIAS;MA U;LASARA SIWALUBANUA;1201081006001B
12;01;081;006;002B;SUMATERA UTARA;NIAS;MA U;LASARA SIWALUBANUA;1201081006002B
12;01;081;006;003B;SUMATERA UTARA;NIAS;MA U;LASARA SIWALUBANUA;1201081006003B
12;01;081;006;004B;SUMATERA UTARA;NIAS;MA U;LASARA SIWALUBANUA;1201081006004B
12;01;081;006;005B;SUMATERA UTARA;NIAS;MA U;LASARA SIWALUBANUA;1201081006005B
12;01;081;007;001B;SUMATERA UTARA;NIAS;MA U;TUHEMBERUA;1201081007001B
12;01;081;007;002B;SUMATERA UTARA;NIAS;MA U;TUHEMBERUA;1201081007002B
12;01;081;008;001B;SUMATERA UTARA;NIAS;MA U;ATUALUO;1201081008001B
12;01;081;009;001B;SUMATERA UTARA;NIAS;MA U;LEWA - LEWA;1201081009001B
12;01;081;009;002B;SUMATERA UTARA;NIAS;MA U;LEWA - LEWA;1201081009002B
12;01;081;009;003B;SUMATERA UTARA;NIAS;MA U;LEWA - LEWA;1201081009003B
12;01;081;010;001B;SUMATERA UTARA;NIAS;MA U;SIHAREO III BAWOSALOO BERUA;1201081010001B
12;01;081;011;003B;SUMATERA UTARA;NIAS;MA U;SIHAREO III HILIBADALU;1201081011003B
12;01;082;001;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;SISOBAWINO I;1201082001001B
12;01;082;002;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;LEWUOMBANUA;1201082002001B
12;01;082;002;002B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;LEWUOMBANUA;1201082002002B
12;01;082;002;003B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;LEWUOMBANUA;1201082002003B
12;01;082;003;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;IODANO;1201082003001B
12;01;082;004;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;H U N O;1201082004001B
12;01;082;005;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;LEWUOGURU I;1201082005001B
12;01;082;005;002B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;LEWUOGURU I;1201082005002B
12;01;082;006;002B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;SISARATANDRAWA;1201082006002B
12;01;082;007;002B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;SOMOLO-MOLO;1201082007002B
12;01;082;007;003B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;SOMOLO-MOLO;1201082007003B
12;01;082;008;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;SIFAOROASI;1201082008001B
12;01;082;009;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;HILIGODU SOMOLO-MOLO;1201082009001B
12;01;082;010;004B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;HILIMBORODANO;1201082010004B
12;01;082;011;001B;SUMATERA UTARA;NIAS;SOMOLO - MOLO;SOEWALI;1201082011001B
12;01;130;020;001B;SUMATERA UTARA;NIAS;HILIDUHO;ONOZITOLI DULU;1201130020001B
12;01;130;021;001B;SUMATERA UTARA;NIAS;HILIDUHO;SINARIKHI;1201130021001B
12;01;130;021;002B;SUMATERA UTARA;NIAS;HILIDUHO;SINARIKHI;1201130021002B
12;01;130;022;001B;SUMATERA UTARA;NIAS;HILIDUHO;OMBOLATA SALOO;1201130022001B
12;01;130;023;003B;SUMATERA UTARA;NIAS;HILIDUHO;SISOBALAURU;1201130023003B
12;01;130;024;001B;SUMATERA UTARA;NIAS;HILIDUHO;TUHEGAFOA II;1201130024001B
12;01;130;024;002B;SUMATERA UTARA;NIAS;HILIDUHO;TUHEGAFOA II;1201130024002B
12;01;130;025;002B;SUMATERA UTARA;NIAS;HILIDUHO;ONONAMOLO I BOTOMUZOI;1201130025002B
12;01;130;025;003B;SUMATERA UTARA;NIAS;HILIDUHO;ONONAMOLO I BOTOMUZOI;1201130025003B
12;01;130;026;001B;SUMATERA UTARA;NIAS;HILIDUHO;FADORO LAURU;1201130026001B
12;01;130;026;002B;SUMATERA UTARA;NIAS;HILIDUHO;FADORO LAURU;1201130026002B
12;01;130;027;002B;SUMATERA UTARA;NIAS;HILIDUHO;D I M A;1201130027002B
